account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x0015aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,21.7316,0.10182,SELL,2023-12-22 15:18:00,2.975591,FILL,0.0375,20
0x0034aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0754,0.379066,BUY,2023-08-21 02:20:00,-4.275531,FILL,0.0,3
0x002aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,29032.442,0.487465,SELL,2024-03-18 16:52:00,-2.083374,FILL,1049.6538,1
0x0046aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2702,0.304522,SELL,2023-01-28 06:33:00,-4.603812,FILL,0.0043,3
0x0050aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.193,0.807126,SELL,2024-01-25 01:13:00,4.866626,FILL,-0.0076,3
0x0047aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1606.9476,0.334059,SELL,2023-08-13 22:31:00,2.02465,FILL,38.6834,1
0x0004aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0814,0.488825,BUY,2023-12-30 05:19:00,-4.902292,FILL,0.0,10
0x0002aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0758,0.208156,SELL,2023-02-17 07:53:00,-1.493731,FILL,0.0,1
0x003caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,25798.828,0.418048,BUY,2023-09-13 22:18:00,-3.672842,FILL,0.0,10
0x0023aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2243,0.240503,SELL,2023-08-30 07:29:00,-2.998498,FILL,0.0087,10
0x0013aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0803,0.932545,BUY,2024-04-16 19:32:00,-3.954322,FILL,0.0,20
0x0012aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,31227.8722,3.061279,SELL,2024-01-31 13:21:00,3.709691,FILL,1026.5014,50
0x0041aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,26.6057,0.280099,BUY,2023-05-25 23:19:00,3.148251,FILL,0.0,50
0x004caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0699,1.485665,SELL,2024-03-19 04:28:00,3.172978,FILL,0.0004,10
0x003eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.6424,1.293043,SELL,2023-10-10 17:24:00,2.315895,FILL,0.3836,5
0x002aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1574.0802,4.434256,BUY,2023-10-20 12:14:00,-4.396479,FILL,0.0,50
0x0035aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,27723.9291,0.178222,SELL,2024-01-17 15:45:00,2.896985,FILL,-78.4582,50
0x0031aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2571,9.697452,BUY,2023-09-11 01:08:00,2.192018,FILL,0.0,10
0x004caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.9634,0.453946,BUY,2024-03-23 14:06:00,4.963339,FILL,0.0,10
0x003baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,34273.1385,0.161868,BUY,2023-07-29 20:09:00,1.802282,FILL,0.0,1
0x003daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,21.7915,0.879088,SELL,2023-11-16 22:25:00,2.271691,FILL,0.627,20
0x000baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,26.8203,0.447589,SELL,2024-05-03 10:40:00,-1.289612,FILL,-0.6714,20
0x003faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0917,0.20296,BUY,2023-11-13 02:15:00,-4.598908,FILL,0.0,20
0x0025aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1998.197,0.104878,BUY,2023-08-11 03:48:00,2.252577,FILL,0.0,20
0x000daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1952,3.700951,BUY,2023-12-22 09:57:00,3.734232,FILL,0.0,1
0x0006aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,28.0053,0.097676,BUY,2023-05-31 11:23:00,0.923503,FILL,0.0,5
0x0013aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,2022.6762,0.281981,SELL,2023-10-17 21:50:00,1.315602,FILL,9.1176,2
0x0016aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1925.881,0.142708,BUY,2023-11-09 12:39:00,-3.684323,FILL,0.0,20
0x001faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2777,0.691185,BUY,2023-04-29 14:40:00,-0.077221,FILL,0.0,3
0x003baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,23.1042,0.373575,BUY,2024-04-05 14:57:00,3.707499,FILL,0.0,3
0x0046aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1770.4648,0.053527,BUY,2023-08-15 11:37:00,0.929509,FILL,0.0,3
0x0037aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.4764,0.632581,SELL,2024-03-08 09:12:00,-2.418666,FILL,0.1596,5
0x003eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,31410.63,0.45841,BUY,2023-07-15 18:22:00,-1.748099,FILL,0.0,10
0x0026aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,27.051,0.1055,BUY,2024-02-29 21:25:00,-4.265033,FILL,0.0,3
0x0002aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0721,0.380776,BUY,2024-04-11 19:47:00,0.197739,FILL,0.0,5
0x0025aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1711.9817,0.385815,SELL,2023-04-23 20:12:00,-2.512857,FILL,24.4458,10
0x0021aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1863.2583,0.216204,BUY,2024-04-07 20:41:00,-3.323808,FILL,0.0,1
0x0028aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0332,0.841573,BUY,2023-10-24 11:46:00,2.36402,FILL,0.0,2
0x000caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,26.2285,1.68432,SELL,2024-01-18 13:11:00,3.056702,FILL,-0.1186,2
0x0011aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.082,0.369186,SELL,2023-09-29 16:58:00,-3.880804,FILL,0.0003,3
0x0016aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,23.2731,0.524787,SELL,2024-05-10 09:47:00,4.366057,FILL,-0.2519,50
0x002caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,25854.0919,0.438646,SELL,2024-05-08 02:09:00,4.33875,FILL,-352.1161,50
0x001daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1338,0.277507,SELL,2023-02-16 12:00:00,-3.516568,FILL,0.0001,3
0x0045aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,34379.6711,0.574759,SELL,2023-07-08 21:47:00,3.679183,FILL,268.263,20
0x0022aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0789,0.061172,SELL,2024-02-26 20:23:00,1.668643,FILL,0.0004,1
0x001eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0703,0.195613,BUY,2023-11-14 17:20:00,1.734324,FILL,0.0,10
0x001daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,34229.2084,0.952296,SELL,2024-04-10 22:19:00,-0.562498,FILL,270.4543,20
0x0035aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,33313.2803,0.260837,BUY,2023-01-24 01:19:00,-3.228502,FILL,0.0,5
0x000faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,31733.6336,0.484792,BUY,2024-03-30 17:08:00,1.178472,FILL,0.0,5
0x003baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,27.7668,3.707138,SELL,2023-10-28 23:46:00,4.309487,FILL,-1.3863,2
0x0036aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,31705.7408,0.534914,SELL,2023-11-12 13:17:00,1.588855,FILL,-547.8002,1
0x0030aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1742.6868,0.975564,SELL,2023-08-16 07:54:00,1.578453,FILL,-39.3554,3
0x000daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,28.7456,0.672658,SELL,2023-02-01 12:17:00,2.823855,FILL,0.5831,2
0x0010aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2241,0.388475,BUY,2023-12-06 06:41:00,2.384492,FILL,0.0,20
0x004daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,33406.6401,0.092742,BUY,2024-02-07 10:15:00,1.675934,FILL,0.0,2
0x0049aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1966.2368,0.196544,BUY,2024-02-29 17:13:00,2.622851,FILL,0.0,10
0x001caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1960.8194,1.815951,SELL,2024-02-01 04:50:00,-3.797909,FILL,-27.9234,10
0x0001aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,25.3337,0.139294,BUY,2023-03-08 17:16:00,1.954672,FILL,0.0,50
0x0017aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,28997.0229,0.096628,BUY,2023-03-09 00:22:00,-0.513064,FILL,0.0,50
0x001faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0737,0.137203,SELL,2023-01-09 05:16:00,-4.268041,FILL,-0.0002,1
0x0011aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2372,1.486639,BUY,2024-01-17 02:30:00,-0.36506,FILL,0.0,5
0x002faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0771,2.318293,BUY,2023-08-20 16:14:00,3.633336,FILL,0.0,10
0x0006aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0805,0.317464,SELL,2023-08-23 20:01:00,-1.587522,FILL,-0.0,1
0x003eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1569,2.121742,SELL,2023-12-18 03:31:00,0.336025,FILL,-0.1343,20
0x0039aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30971.1458,0.986912,BUY,2023-06-14 19:09:00,2.181231,FILL,0.0,1
0x0011aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,28.4164,0.888982,SELL,2023-07-15 19:33:00,4.270345,FILL,-0.1915,3
0x003baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0694,0.740031,SELL,2023-02-20 22:07:00,-3.985792,FILL,-0.0003,50
0x0047aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1792.3707,0.869294,SELL,2023-08-20 07:26:00,-1.9271,FILL,-40.6931,3
0x003baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3091,0.186856,SELL,2024-01-09 03:20:00,1.103338,FILL,-0.014,5
0x0029aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,26.6211,0.743558,SELL,2024-05-03 04:43:00,-3.781139,FILL,-0.3583,5
0x0009aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,27130.3441,0.102288,BUY,2023-02-17 13:06:00,1.811179,FILL,0.0,20
0x0030aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1627.9767,3.1692,BUY,2023-10-28 17:35:00,-3.931231,FILL,0.0,3
0x0010aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2242,0.624462,SELL,2024-03-23 21:48:00,0.502265,FILL,0.032,5
0x0007aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,21.5756,0.463805,SELL,2023-06-30 03:36:00,1.016118,FILL,0.1417,10
0x001caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1972.362,0.574686,SELL,2023-04-25 03:22:00,-2.879552,FILL,-9.6553,50
0x0048aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,25.8324,0.746802,BUY,2024-01-26 08:36:00,-0.889715,FILL,0.0,2
0x0037aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0882,0.379663,BUY,2023-11-08 21:53:00,-2.631294,FILL,0.0,20
0x0023aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,32524.7296,1.059957,BUY,2023-05-20 22:48:00,-2.25194,FILL,0.0,3
0x002caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,27.4196,3.084612,BUY,2023-04-03 04:36:00,-4.044647,FILL,0.0,20
0x0034aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,31114.7339,0.218419,BUY,2024-01-15 20:01:00,-0.482323,FILL,0.0,1
0x0044aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1846.7686,0.844691,SELL,2023-08-03 14:21:00,3.627971,FILL,-34.3927,2
0x0030aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.8755,1.701376,SELL,2024-02-02 18:38:00,0.466974,FILL,1.8955,1
0x0007aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1655.2514,2.15189,BUY,2024-01-22 19:03:00,-0.032331,FILL,0.0,20
0x000baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,28.6584,0.092693,SELL,2023-12-05 13:31:00,-0.956812,FILL,0.033,10
0x0039aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1742,0.230974,SELL,2023-04-21 16:07:00,4.91256,FILL,0.0079,3
0x0038aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,26655.5486,1.508177,SELL,2023-12-14 21:37:00,0.783869,FILL,365.0503,5
0x0044aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,23.3062,0.293084,BUY,2023-04-23 12:38:00,-4.205806,FILL,0.0,1
0x0001aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1576.2555,0.166306,SELL,2024-04-29 06:49:00,-1.450037,FILL,-5.5938,2
0x0021aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,21.7707,0.234058,SELL,2023-03-03 00:31:00,3.003565,FILL,0.0051,20
0x0038aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1656.2045,1.402022,BUY,2023-07-14 17:45:00,1.508774,FILL,0.0,2
0x0041aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0808,0.557326,SELL,2023-02-06 12:55:00,1.69487,FILL,-0.0016,20
0x0006aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3779,0.14564,BUY,2023-08-24 02:55:00,1.618392,FILL,0.0,3
0x004aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2208,0.385334,SELL,2023-12-30 20:26:00,-4.398577,FILL,0.0244,3
0x000faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2224,0.18566,BUY,2024-05-09 10:10:00,0.358277,FILL,0.0,50
0x0050aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0548,0.938255,SELL,2023-02-15 13:54:00,-1.524285,FILL,0.047,1
0x0020aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2594,0.367906,SELL,2023-09-26 02:25:00,-3.47584,FILL,-0.0074,50
0x0028aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,28.6936,0.122421,BUY,2023-06-20 05:04:00,4.27001,FILL,0.0,10
0x000faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.081,0.539043,BUY,2024-04-08 11:22:00,1.235857,FILL,0.0,20
0x0013aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1578.1272,1.705576,BUY,2023-03-16 08:12:00,2.552704,FILL,0.0,2
0x004eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1598.9653,0.827446,BUY,2023-04-01 20:31:00,2.087447,FILL,0.0,5
0x0049aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0689,0.895161,SELL,2023-12-15 18:41:00,-1.398636,FILL,-0.002,20
0x0050aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,21.9073,0.20538,SELL,2023-03-19 14:04:00,-1.944757,FILL,0.0118,5
0x0039aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.2274,1.015054,SELL,2023-10-30 01:22:00,0.156794,FILL,1.5904,10
0x000aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,28.1454,0.161282,SELL,2023-08-20 01:03:00,3.51425,FILL,0.0342,3
0x0025aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,27376.5946,0.499225,BUY,2023-11-11 19:32:00,4.305952,FILL,0.0,5
0x003caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0708,0.322473,BUY,2023-08-19 18:41:00,3.779743,FILL,0.0,2
0x002aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0888,1.605051,SELL,2023-09-14 04:03:00,-1.953209,FILL,0.0024,5
0x000eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,21.8569,0.91069,BUY,2023-09-16 20:11:00,-0.970198,FILL,0.0,1
0x0020aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0825,0.177334,SELL,2023-09-26 16:39:00,4.756102,FILL,0.0076,2
0x002faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,26.0573,0.3992,SELL,2023-07-18 13:49:00,3.620145,FILL,0.0617,3
0x004daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,33804.8147,5.881021,SELL,2023-02-03 10:06:00,2.648098,FILL,-1790.0982,10
0x0032aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.5613,0.04,SELL,2024-01-06 21:58:00,-3.53626,FILL,0.0017,10
0x0014aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.0065,0.830781,BUY,2023-10-26 21:09:00,-0.675021,FILL,0.0,3
0x0028aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1323,0.527736,BUY,2023-11-01 22:05:00,0.061419,FILL,0.0,3
0x0048aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1782,0.663751,SELL,2024-02-21 04:42:00,-2.839618,FILL,-0.0186,20
0x0044aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,31076.2916,0.190203,SELL,2023-09-18 11:01:00,-4.386504,FILL,73.9779,3
0x0028aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1951.6113,0.251123,BUY,2023-06-24 15:12:00,4.948663,FILL,0.0,2
0x0012aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1561.2015,0.469633,BUY,2023-06-01 03:32:00,1.950352,FILL,0.0,50
0x0046aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0916,0.284564,BUY,2023-12-05 10:56:00,-3.786151,FILL,0.0,50
0x0050aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1693.7686,0.331516,SELL,2023-03-20 05:11:00,-4.377082,FILL,5.0949,50
0x0050aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1805.0879,0.266848,SELL,2023-01-23 13:23:00,1.238958,FILL,-22.1714,20
0x001faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2097,1.24519,SELL,2024-01-21 23:50:00,3.866042,FILL,-0.0472,5
0x001eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0788,0.405714,BUY,2023-06-08 15:57:00,-3.053775,FILL,0.0,50
0x0019aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.0082,1.673073,SELL,2023-08-25 09:49:00,2.336144,FILL,-0.3816,5
0x0041aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0865,0.485276,SELL,2024-05-09 05:52:00,-0.186558,FILL,-0.0002,2
0x004eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1540.3638,1.185249,SELL,2023-01-27 20:30:00,-3.628903,FILL,-43.6222,50
0x0030aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0808,0.185027,BUY,2023-12-31 16:54:00,0.479595,FILL,0.0,1
0x0025aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,29589.396,0.484767,BUY,2023-05-20 14:57:00,3.443571,FILL,0.0,10
0x0013aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0553,0.151646,BUY,2024-04-29 07:52:00,-1.753241,FILL,0.0,5
0x002daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,32136.2137,0.480352,SELL,2023-01-28 12:32:00,-1.055237,FILL,-1066.3813,3
0x001faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1854,0.32043,BUY,2023-07-11 07:01:00,2.850165,FILL,0.0,3
0x000daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,27.9406,1.567026,BUY,2023-03-12 01:18:00,-0.623969,FILL,0.0,50
0x003daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1667.5221,0.163006,SELL,2023-08-18 19:00:00,1.372015,FILL,-0.7204,1
0x0003aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,26.1952,1.25634,BUY,2024-03-03 04:35:00,3.951177,FILL,0.0,20
0x004eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0833,0.263516,SELL,2023-02-26 09:15:00,0.18408,FILL,0.0001,3
0x0010aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,26851.521,0.546347,BUY,2023-08-03 20:50:00,1.802278,FILL,0.0,10
0x003baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,25875.0561,2.798214,BUY,2024-03-04 15:38:00,-4.15208,FILL,0.0,10
0x0003aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0852,0.224105,BUY,2024-01-03 04:18:00,-2.034644,FILL,0.0,5
0x0001aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0764,1.832469,SELL,2023-05-04 18:26:00,-3.148044,FILL,0.0029,2
0x000baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0722,1.591485,SELL,2023-02-04 16:34:00,2.643727,FILL,0.001,10
0x0041aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0744,0.246351,BUY,2023-07-19 15:02:00,-4.79055,FILL,0.0,20
0x0032aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,21.8663,0.917579,SELL,2024-01-18 00:22:00,-1.180604,FILL,0.7892,50
0x0009aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.7927,0.662346,BUY,2024-01-11 21:40:00,2.746338,FILL,0.0,1
0x004baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,26.0793,0.198143,BUY,2023-01-23 11:34:00,0.303021,FILL,0.0,3
0x0017aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0351,2.143568,SELL,2023-11-20 05:51:00,2.480732,FILL,0.1198,2
0x0009aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3122,0.21291,BUY,2023-05-31 06:02:00,-1.617325,FILL,0.0,50
0x001aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,33852.7528,0.716098,SELL,2024-04-22 09:32:00,-0.679231,FILL,-432.5552,5
0x0046aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1782,0.138838,SELL,2023-01-19 20:12:00,-2.593073,FILL,0.0028,3
0x002eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,26593.5124,0.579582,SELL,2023-05-20 03:51:00,1.458108,FILL,97.3203,3
0x0038aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1229,0.424132,SELL,2024-04-03 12:21:00,3.465143,FILL,0.0043,2
0x0040aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3508,0.652301,SELL,2024-04-18 16:17:00,-0.394605,FILL,0.0221,50
0x000baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3231,0.22162,BUY,2023-08-09 19:52:00,2.284907,FILL,0.0,2
